"name_de";"nummer";"lager_menge_total1";"lagerartikel";"lager_platz1"
"Massageliege STABILO 1-Segment Massageliege STABILO Ebenholz geölt PU-graphit";"M-ST.58";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO Ebenholz geölt PU-graphit";"M-ST.59";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO PISA-graphit Palisander lackiert";"M-ST.6";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO Buche lackiert PU-schokolade";"M-ST.60";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO Buche lackiert PU-schokolade";"M-ST.61";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO Buche geölt PU-schokolade";"M-ST.62";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO Buche geölt PU-schokolade";"M-ST.63";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO PU-schokolade Wenge geölt";"M-ST.64";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO PU-schokolade Wenge geölt";"M-ST.65";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO PU-schokolade Palisander lackiert";"M-ST.66";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO PU-schokolade Palisander lackiert";"M-ST.67";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO Ebenholz geölt PU-schokolade";"M-ST.68";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO Ebenholz geölt PU-schokolade";"M-ST.69";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO PISA-graphit Palisander lackiert";"M-ST.7";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO Buche lackiert PU-tiefschwarz";"M-ST.70";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO Buche lackiert PU-tiefschwarz";"M-ST.71";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO Buche geölt PU-tiefschwarz";"M-ST.72";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO Buche geölt PU-tiefschwarz";"M-ST.73";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO PU-tiefschwarz Wenge geölt";"M-ST.74";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO PU-tiefschwarz Wenge geölt";"M-ST.75";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO PU-tiefschwarz Palisander lackiert";"M-ST.76";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO PU-tiefschwarz Palisander lackiert";"M-ST.77";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO Ebenholz geölt PU-tiefschwarz";"M-ST.78";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO Ebenholz geölt PU-tiefschwarz";"M-ST.79";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO Ebenholz geölt PISA-graphit";"M-ST.8";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO Buche lackiert PU-sonne";"M-ST.80";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO Buche lackiert PU-sonne";"M-ST.81";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO Buche geölt PU-sonne";"M-ST.82";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO Buche geölt PU-sonne";"M-ST.83";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO PU-sonne Wenge geölt";"M-ST.84";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO PU-sonne Wenge geölt";"M-ST.85";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO PU-sonne Palisander lackiert";"M-ST.86";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO PU-sonne Palisander lackiert";"M-ST.87";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO Ebenholz geölt PU-sonne";"M-ST.88";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO Ebenholz geölt PU-sonne";"M-ST.89";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO Ebenholz geölt PISA-graphit";"M-ST.9";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO Buche lackiert PU-gras";"M-ST.90";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO Buche lackiert PU-gras";"M-ST.91";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO Buche geölt PU-gras";"M-ST.92";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO Buche geölt PU-gras";"M-ST.93";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO PU-gras Wenge geölt";"M-ST.94";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO PU-gras Wenge geölt";"M-ST.95";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO PU-gras Palisander lackiert";"M-ST.96";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO PU-gras Palisander lackiert";"M-ST.97";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 1-Segment Massageliege STABILO Ebenholz geölt PU-gras";"M-ST.98";"0";"0";"HMW-Lagerplatz1"
"Massageliege STABILO 2-Segmente Massageliege STABILO Ebenholz geölt PU-gras";"M-ST.99";"0";"0";"HMW-Lagerplatz1"
"Massage & Therapieliege PORTO PISA-antrazit";"MA-POR";"10";"0";"HMW-Lagerplatz1"
"1";"MA-TEST";"0";"0";"HMW-Lagerplatz1"
"1";"MA-TEST.1";"0";"0";"HMW-Lagerplatz1"
"1";"MA-TEST.2";"0";"0";"HMW-Lagerplatz1"
"1";"MA-TEST.3";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 2-Segmente_WaveMOTION PU-weiß";"MA-WM";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 2-Segmente_WaveMOTION PU-weiß";"MA-WM-R";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 4-Segmente_WaveMOTION PU-weiß";"MA-WM-R.1";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 4-Segmente_WaveMOTION PU-meteor";"MA-WM-R.10";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 4-Segmente_WaveMOTION PU-tiefschwarz";"MA-WM-R.11";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 2-Segmente_WaveMOTION PU-azur";"MA-WM-R.12";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 4-Segmente_WaveMOTION PU-azur";"MA-WM-R.13";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 2-Segmente_WaveMOTION PU-sonne";"MA-WM-R.14";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 4-Segmente_WaveMOTION PU-sonne";"MA-WM-R.15";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 2-Segmente_WaveMOTION PU-gras";"MA-WM-R.16";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 4-Segmente_WaveMOTION PU-gras";"MA-WM-R.17";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 2-Segmente_WaveMOTION PU-saphir";"MA-WM-R.18";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 4-Segmente_WaveMOTION PU-saphir";"MA-WM-R.19";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 2-Segmente_WaveMOTION PU-perle";"MA-WM-R.2";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 2-Segmente_WaveMOTION PU-mandarine";"MA-WM-R.20";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 4-Segmente_WaveMOTION PU-mandarine";"MA-WM-R.21";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 2-Segmente_WaveMOTION PU-weinrot";"MA-WM-R.22";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 4-Segmente_WaveMOTION PU-weinrot";"MA-WM-R.23";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 4-Segmente_WaveMOTION PU-perle";"MA-WM-R.3";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 2-Segmente_WaveMOTION PU-graphit";"MA-WM-R.4";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 4-Segmente_WaveMOTION PU-graphit";"MA-WM-R.5";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 2-Segmente_WaveMOTION PU-schokolade";"MA-WM-R.6";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 4-Segmente_WaveMOTION PU-schokolade";"MA-WM-R.7";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 2-Segmente_WaveMOTION PU-meteor";"MA-WM-R.8";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION Revital 2-Segmente_WaveMOTION PU-tiefschwarz";"MA-WM-R.9";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 4-Segmente_WaveMOTION PU-weiß";"MA-WM.1";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 4-Segmente_WaveMOTION PU-meteor";"MA-WM.10";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 4-Segmente_WaveMOTION PU-tiefschwarz";"MA-WM.11";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 2-Segmente_WaveMOTION PU-azur";"MA-WM.12";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 4-Segmente_WaveMOTION PU-azur";"MA-WM.13";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 2-Segmente_WaveMOTION PU-sonne";"MA-WM.14";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 4-Segmente_WaveMOTION PU-sonne";"MA-WM.15";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 2-Segmente_WaveMOTION PU-gras";"MA-WM.16";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 4-Segmente_WaveMOTION PU-gras";"MA-WM.17";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 2-Segmente_WaveMOTION PU-saphir";"MA-WM.18";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 4-Segmente_WaveMOTION PU-saphir";"MA-WM.19";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 2-Segmente_WaveMOTION PU-perle";"MA-WM.2";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 2-Segmente_WaveMOTION PU-mandarine";"MA-WM.20";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 4-Segmente_WaveMOTION PU-mandarine";"MA-WM.21";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 2-Segmente_WaveMOTION PU-weinrot";"MA-WM.22";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 4-Segmente_WaveMOTION PU-weinrot";"MA-WM.23";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 4-Segmente_WaveMOTION PU-perle";"MA-WM.3";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 2-Segmente_WaveMOTION PU-graphit";"MA-WM.4";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 4-Segmente_WaveMOTION PU-graphit";"MA-WM.5";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 2-Segmente_WaveMOTION PU-schokolade";"MA-WM.6";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 4-Segmente_WaveMOTION PU-schokolade";"MA-WM.7";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 2-Segmente_WaveMOTION PU-meteor";"MA-WM.8";"0";"0";"HMW-Lagerplatz1"
"Therapieliege WaveMOTION 2-Segmente_WaveMOTION PU-tiefschwarz";"MA-WM.9";"0";"0";"HMW-Lagerplatz1"
"Therapieliege MALMÖ 2-Segmente";"Malmö-Elekt-SON";"4";"0";"HMW-Lagerplatz1"
"Hydraulische Therapieliege MALMÖ 2-Segmente";"Malmö-Hydr-SON";"5";"0";"HMW-Lagerplatz1"
"Stehhilfe CAVALLO Trio";"Messe-modelle-cavallo-PU-schokolade-buche";"0";"0";"HMW-Lagerplatz1"
"Rollhocker MedSit Wipp mit Sattelsitz";"Messe-modelle-MedSit-wippp_PU-graphit";"0";"0";"HMW-Lagerplatz1"
"Rollhocker POSTO Teller";"Messe-modelle-Posto-Teller_PU-perle";"2";"0";"HMW-Lagerplatz1"
"Mund- u. Gesichtsmaske mit ausgestanzter Ohrhalterung 50 Stück";"MG-AUS-OH";"0";"0";"HMW-Lagerplatz1"
"Schutzmaske FFP2 (gefaltet) CE zertifiziert 1 Stk.";"MG-FFP2-GF";"0";"0";"HMW-Lagerplatz1"
"Mund- u. Gesichtsmaske mit Gummiring Ohrhalterung 50 Stück";"MG-GU-OH";"0";"0";"HMW-Lagerplatz1"
"AYURVEDA SET | mobile Ayurveda-Liege siena";"MM-AY-SET";"20";"0";"HMW-Lagerplatz1"
"AYURVEDA SET | mobile Ayurveda-Liege burgund";"MM-AY-SET.1";"10";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bAshô PU-azur";"MM-bAsho";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bAshô PU-weiß";"MM-bAsho.1";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bAshô PU-mandarine";"MM-bAsho.10";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bAshô PU-weinrot";"MM-bAsho.11";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bAshô PU-perle";"MM-bAsho.12";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bAshô PU-düne";"MM-bAsho.2";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bAshô PU-meteor";"MM-bAsho.3";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bAshô PU-graphit";"MM-bAsho.4";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bAshô PU-schokolade";"MM-bAsho.5";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bAshô PU-tiefschwarz";"MM-bAsho.6";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bAshô PU-sonne";"MM-bAsho.7";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bAshô PU-gras";"MM-bAsho.8";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bAshô PU-saphir";"MM-bAsho.9";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bhUmî PU-weiß";"MM-bhUmi";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bhUmî PU-düne";"MM-bhUmi.1";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bhUmî PU-mandarine";"MM-bhUmi.10";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bhUmî PU-weinrot";"MM-bhUmi.11";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bhUmî PU-champagner";"MM-bhUmi.12";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bhUmî PU-meteor";"MM-bhUmi.2";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bhUmî PU-graphit";"MM-bhUmi.3";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bhUmî PU-schokolade";"MM-bhUmi.4";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bhUmî PU-tiefschwarz";"MM-bhUmi.5";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bhUmî PU-sonne";"MM-bhUmi.6";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bhUmî PU-gras";"MM-bhUmi.7";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bhUmî PU-azur";"MM-bhUmi.8";"0";"0";"HMW-Lagerplatz1"
"Mobile Feldenkraisliege Storchenliege bhUmî PU-saphir";"MM-bhUmi.9";"0";"0";"HMW-Lagerplatz1"
"BASIC PRO SET | mobile Massageliege crema";"MM-CL-BA";"74";"0";"HMW-Lagerplatz1"
"BASIC PRO SET | mobile Massageliege stone";"MM-CL-BA.1";"42";"0";"HMW-Lagerplatz1"
"CLASSIC SET REIKI | mobile Massageliege";"MM-CL-RE";"1";"0";"HMW-Lagerplatz1"
"CLASSIC SET | mobile Massageliege siena";"MM-CL-SET";"21";"0";"HMW-Lagerplatz1"
"CLASSIC SET | mobile Massageliege burgund";"MM-CL-SET.1";"20";"0";"HMW-Lagerplatz1"
"CLASSIC SET | mobile Massageliege crema";"MM-CL-SET.2";"40";"0";"HMW-Lagerplatz1"
"CLASSIC SET | mobile Massageliege marina";"MM-CL-SET.3";"20";"0";"HMW-Lagerplatz1"
"CLASSIC SET | mobile Massageliege lime";"MM-CL-SET.4";"0";"0";"HMW-Lagerplatz1"
"CLASSIC SET | mobile Massageliege stone";"MM-CL-SET.5";"20";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro | mobile Massageliege PU-saphir Standard-Blende (Mitte)";"MM-CP";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-meteor Standard- Blende (Mitte)";"MM-CP-AT";"1000";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-weiß Standard- Blende (Mitte)";"MM-CP-AT.1";"1000";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-graphit Reiki- Blende  (oben, Beinfreiheit)";"MM-CP-AT.10";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege Cranio- Blende (unten, Beinfreiheit) PU-graphit";"MM-CP-AT.11";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-schokolade Standard- Blende (Mitte)";"MM-CP-AT.12";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-schokolade Reiki- Blende  (oben, Beinfreiheit)";"MM-CP-AT.13";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege Cranio- Blende (unten, Beinfreiheit) PU-schokolade";"MM-CP-AT.14";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-tiefschwarz Standard- Blende (Mitte)";"MM-CP-AT.15";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-tiefschwarz Reiki- Blende  (oben, Beinfreiheit)";"MM-CP-AT.16";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege Cranio- Blende (unten, Beinfreiheit) PU-tiefschwarz";"MM-CP-AT.17";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-sonne Standard- Blende (Mitte)";"MM-CP-AT.18";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-sonne Reiki- Blende  (oben, Beinfreiheit)";"MM-CP-AT.19";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-weiß Reiki- Blende  (oben, Beinfreiheit)";"MM-CP-AT.2";"1000";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege Cranio- Blende (unten, Beinfreiheit) PU-sonne";"MM-CP-AT.20";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-gras Standard- Blende (Mitte)";"MM-CP-AT.21";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-gras Reiki- Blende  (oben, Beinfreiheit)";"MM-CP-AT.22";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege Cranio- Blende (unten, Beinfreiheit) PU-gras";"MM-CP-AT.23";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-azur Standard- Blende (Mitte)";"MM-CP-AT.24";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-azur Reiki- Blende  (oben, Beinfreiheit)";"MM-CP-AT.25";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege Cranio- Blende (unten, Beinfreiheit) PU-azur";"MM-CP-AT.26";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-saphir Standard- Blende (Mitte)";"MM-CP-AT.27";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-saphir Reiki- Blende  (oben, Beinfreiheit)";"MM-CP-AT.28";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege Cranio- Blende (unten, Beinfreiheit) PU-saphir";"MM-CP-AT.29";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege Cranio- Blende (unten, Beinfreiheit) PU-weiß";"MM-CP-AT.3";"1000";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-mandarine Standard- Blende (Mitte)";"MM-CP-AT.30";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-mandarine Reiki- Blende  (oben, Beinfreiheit)";"MM-CP-AT.31";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege Cranio- Blende (unten, Beinfreiheit) PU-mandarine";"MM-CP-AT.32";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-weinrot Standard- Blende (Mitte)";"MM-CP-AT.33";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-weinrot Reiki- Blende  (oben, Beinfreiheit)";"MM-CP-AT.34";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege Cranio- Blende (unten, Beinfreiheit) PU-weinrot";"MM-CP-AT.35";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-champagner Standard- Blende (Mitte)";"MM-CP-AT.36";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-champagner Reiki- Blende  (oben, Beinfreiheit)";"MM-CP-AT.37";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege Cranio- Blende (unten, Beinfreiheit) PU-champagner";"MM-CP-AT.38";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-perle Standard- Blende (Mitte)";"MM-CP-AT.39";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-düne Standard- Blende (Mitte)";"MM-CP-AT.4";"1000";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-perle Reiki- Blende  (oben, Beinfreiheit)";"MM-CP-AT.40";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege Cranio- Blende (unten, Beinfreiheit) PU-perle";"MM-CP-AT.41";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-düne Reiki- Blende  (oben, Beinfreiheit)";"MM-CP-AT.5";"1000";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege Cranio- Blende (unten, Beinfreiheit) PU-düne";"MM-CP-AT.6";"1000";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-meteor Reiki- Blende  (oben, Beinfreiheit)";"MM-CP-AT.7";"1000";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege Cranio- Blende (unten, Beinfreiheit) PU-meteor";"MM-CP-AT.8";"1000";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Atlas | mobile Massageliege PU-graphit Standard- Blende (Mitte)";"MM-CP-AT.9";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Ayurveda | mobile Ayurvedaliege PU-sonne Standard-Blende (Mittig)";"MM-CP-AY";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Ayurveda | mobile Ayurvedaliege PU-weiß Standard-Blende (Mittig)";"MM-CP-AY.1";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Ayurveda | mobile Ayurvedaliege PU-graphit Standard-Blende (Mittig)";"MM-CP-AY.10";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Ayurveda | mobile Ayurvedaliege PU-graphit Reiki-Blende (Beinfreiheit, oben)";"MM-CP-AY.11";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Ayurveda | mobile Ayurvedaliege Cranio-Blende (Beinfreiheit, unten) PU-graphit";"MM-CP-AY.12";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Ayurveda | mobile Ayurvedaliege PU-schokolade Standard-Blende (Mittig)";"MM-CP-AY.13";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Ayurveda | mobile Ayurvedaliege PU-schokolade Reiki-Blende (Beinfreiheit, oben)";"MM-CP-AY.14";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Ayurveda | mobile Ayurvedaliege Cranio-Blende (Beinfreiheit, unten) PU-schokolade";"MM-CP-AY.15";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Ayurveda | mobile Ayurvedaliege PU-tiefschwarz Standard-Blende (Mittig)";"MM-CP-AY.16";"0";"0";"HMW-Lagerplatz1"
"Clap Tzu Pro Ayurveda | mobile Ayurvedaliege PU-tiefschwarz Reiki-Blende (Beinfreiheit, oben)";"MM-CP-AY.17";"0";"0";"HMW-Lagerplatz1"
